blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,label_teen
B3764220,14,True,female,Student,3,3.911612613932973,0.06655186131234035,0.013680331644403501,0.0,0.003920817369093232,0.019274562762586715,1,0.2007,0.4805,0.2992,1.489,5.42,28.6,734,349,0.625,0.2251,0.0888,1
B3764264,16,True,female,Student,3,3.934490523336929,0.10849187944214718,0.0,0.0,0.001851851851851852,0.0,0,0.2696,0.2519,0.0958,0.998,6.0,18.8,558,222,0.4571,0.3466,0.1495,1
B3764504,17,True,male,Student,3,3.7804694080987864,0.029885665047102522,0.0036832412523020255,0.0,0.005074584477412571,0.0,1,0.3353,0.4068,0.2196,0.774,1.97,19.6,361,1818,0.1517,0.278,0.2038,1
B3764687,14,True,female,Student,3,3.714767233446519,0.10371283681253084,0.014981744932645097,0.0018115942028985507,0.02186615800349706,0.01449936777802714,1,0.2621,0.3018,0.1679,2.136,4.5,17.5,326,1215,0.6781,0.1773,0.4971,1
B3765903,16,True,male,Student,3,4.217137154262903,0.06172179450622565,0.003992015968063873,0.0,0.005925925925925926,0.003992015968063873,1,0.3621,0.5322,0.0364,1.823,9.05,20.8,42,734,0.7427,0.01,0.3334,1
B3766173,16,True,male,Education,3,4.142766960580726,0.0875926422485127,0.0039447731755424065,0.0,0.0020675912641479354,0.0,1,0.1024,0.2803,0.2385,1.128,3.14,25.2,751,1295,0.3281,0.1465,0.3721,1
B3766919,17,True,male,Consulting,3,4.30265672973819,0.06797808735674334,0.002178649237472767,0.0,0.0,0.0,1,0.3819,0.5823,0.0167,1.65,7.42,12.5,740,380,0.827,0.2476,0.1584,1
B3767815,27,False,female,Education,3,4.183418584825234,0.04586530264279625,0.0,0.00196078431372549,0.008669585446480029,0.0058823529411764705,1,0.3224,0.3026,0.01,1.166,6.77,15.3,174,2893,0.4,0.3327,0.01,0
B3767876,24,False,female,Architecture,3,4.474672187715666,0.017987831481084852,0.0020703933747412005,0.0,0.0,0.0,1,0.3952,0.2774,0.1022,1.389,3.31,23.8,148,972,0.4903,0.3016,0.2626,0
B3768172,15,True,male,indUnk,3,4.408316464237517,0.03365384615384615,0.0,0.0,0.0,0.0,0,0.0945,0.5301,0.1751,1.025,4.5,22.0,577,287,0.227,0.1073,0.4372,1
B3768200,13,True,female,indUnk,3,3.902533273922358,0.1082941246069687,0.0,0.0,0.004543101584747115,0.036842357004579177,0,0.1772,0.6128,0.1065,0.743,3.44,33.3,65,1196,0.7101,0.1463,0.2761,1
B3768768,23,False,female,Education,3,4.110559837293941,0.10736726611004067,0.0,0.0,0.0014814814814814814,0.0,0,0.4417,0.1805,0.1963,0.74,3.53,14.0,117,2793,0.318,0.1814,0.11,0
B3769046,15,True,female,Student,3,3.817424242424243,0.11907114624505928,0.016644707949055777,0.0,0.007049345417925478,0.010101010101010102,1,0.26,0.2969,0.1849,1.421,5.06,28.0,372,431,0.6069,0.1264,0.4109,1
B3769459,33,False,male,Technology,3,4.134767025089606,0.01075268817204301,0.0,0.0,0.0,0.0,0,0.1296,0.1513,0.2108,1.435,3.28,31.5,531,1202,0.3038,0.178,0.3256,0
B3770197,17,True,female,Education,3,4.147389668776952,0.07546662852681214,0.0,0.0,0.0011111111111111111,0.013274198568316216,0,0.237,0.5431,0.203,1.691,6.93,31.3,543,1059,0.5168,0.1508,0.2324,1
B3771234,23,False,male,indUnk,3,3.9179039240785785,0.0871907598973168,0.0,0.0,0.003703703703703704,0.0,0,0.533,0.3354,0.1132,1.186,7.43,9.4,356,4383,0.2116,0.388,0.1506,0
B3771286,26,False,female,indUnk,3,3.694387907525714,0.09885842027264286,0.0,0.0,0.0015913326508648976,0.0,0,0.01,0.5107,0.3561,1.116,9.21,32.0,272,37,0.7337,0.1253,0.3421,0
B3771600,14,True,female,Student,3,4.09127418765973,0.06962395034684192,0.0,0.0,0.00375,0.0,0,0.0743,0.6474,0.2585,1.504,3.31,22.9,676,112,0.5343,0.0557,0.1365,1
B3771986,17,True,female,indUnk,3,3.7758838383838387,0.1061951126384116,0.0,0.0,0.0,0.0,0,0.3148,0.3413,0.0775,1.326,4.81,25.9,426,277,0.5033,0.1088,0.2786,1
B3772005,23,False,male,Law,3,4.5076660787771905,0.04678424456202234,0.009982363315696649,0.0,0.003404044323718363,0.0,1,0.4267,0.3769,0.095,1.245,3.6,13.8,216,2483,0.2492,0.3008,0.1172,0
B3772330,14,True,male,Student,3,8.605413805413805,0.07491967491967493,0.002331002331002331,0.0,0.008332523485584711,0.016002016002016003,1,0.4448,0.319,0.0609,1.571,5.97,19.5,411,457,0.4278,0.2742,0.0621,1
B3772671,42,False,male,Education,3,4.730143215289831,0.015300995706586279,0.0,0.0,0.0011111111111111111,0.0,0,0.4973,0.2951,0.1631,1.116,8.47,23.0,532,4003,0.295,0.2782,0.0847,0
B3772806,16,True,male,indUnk,3,4.011692065160273,0.04813063194566084,0.009502539849360659,0.001893939393939394,0.009043002734277902,0.0023148148148148147,1,0.2569,0.3955,0.0937,1.958,8.39,45.1,475,581,0.6454,0.1055,0.2127,1
B3772857,27,False,female,indUnk,3,3.9239316239316238,0.06523297491039426,0.0,0.0,0.0,0.0,0,0.01,0.3533,0.0719,1.362,1.88,36.0,732,853,0.4996,0.1108,0.379,0
B3773128,17,True,male,Education,3,3.943820224719101,0.07303370786516854,0.018726591760299626,0.0,0.0014814814814814814,0.0,1,0.2036,0.5591,0.1706,1.463,7.36,23.6,646,790,0.8456,0.1182,0.2363,1
B3773538,14,True,male,Student,3,4.3709569621770665,0.051091929908689486,0.011111111111111112,0.002777777777777778,0.002652519893899204,0.009760934284401286,1,0.2563,0.4035,0.1441,2.088,7.6,2.0,53,1327,0.4798,0.0677,0.2924,1
B3775320,16,True,female,Student,3,4.374509803921568,0.06015325670498084,0.0,0.0022988505747126436,0.006010101010101011,0.0022988505747126436,1,0.2558,0.5069,0.1815,0.506,7.0,22.5,409,1287,0.6357,0.1617,0.3176,1
B3775332,24,False,male,indUnk,3,5.188027693346842,0.010638297872340425,0.0,0.0,0.004377762665759945,0.02098108747044917,0,0.2695,0.1982,0.09,0.938,0.5,11.8,255,237,0.3119,0.1868,0.1538,0
B3776761,24,False,male,indUnk,3,3.7690670334348497,0.07374660248223466,0.0,0.0,0.0,0.0,0,0.1961,0.1949,0.2071,0.743,3.28,7.0,583,3199,0.3394,0.3648,0.1483,0
B3777538,15,True,male,Student,3,4.242179671676793,0.06187373414348151,0.0020833333333333333,0.0,0.002962962962962963,0.0,1,0.2795,0.4594,0.1998,1.505,8.9,25.0,317,163,0.3562,0.1086,0.2239,1
B3778606,23,False,female,Student,3,4.2186667456041675,0.060443102506923474,0.0,0.0,0.0014216567482857078,0.0,0,0.498,0.2846,0.061,1.247,6.66,11.3,126,3852,0.0643,0.3114,0.2886,0
B3778651,13,True,female,indUnk,3,4.495865769450675,0.03459119496855346,0.0,0.0,0.00983484373590806,0.0,0,0.381,0.4428,0.1593,1.655,3.73,31.0,86,343,0.4926,0.2426,0.2897,1
B3779403,25,False,male,BusinessServices,3,3.6537971819188892,0.10986260841371483,0.0,0.0,0.013935152263682521,0.0,0,0.4821,0.3936,0.1045,1.168,6.39,24.0,273,1888,0.4538,0.2384,0.1719,0
B3779648,24,False,female,Student,3,4.0426591721789995,0.11830429600179747,0.00186219739292365,0.00186219739292365,0.004576304052743844,0.011904353886051799,1,0.2501,0.3127,0.1609,1.034,5.94,19.6,90,3360,0.3952,0.2146,0.3067,0
B3779955,23,False,female,indUnk,3,4.065707694132352,0.1025968894119579,0.00228310502283105,0.0,0.0025925925925925925,0.00228310502283105,1,0.3271,0.2739,0.0509,0.798,9.47,17.7,595,2951,0.2353,0.3365,0.0925,0
B3779963,16,True,female,Arts,3,3.9065770182901915,0.0681592039800995,0.00966183574879227,0.001851851851851852,0.001342281879194631,0.0,1,0.1,0.4125,0.1315,1.137,7.46,46.3,423,646,0.8307,0.0889,0.481,1
B3781537,17,True,female,Student,3,3.637361170694504,0.07134753801420468,0.003527336860670194,0.0018018018018018018,0.003703703703703704,0.008970875637542305,1,0.2438,0.451,0.0283,1.307,8.89,26.8,424,1288,0.3998,0.1631,0.2684,1
B3782485,14,True,male,indUnk,3,4.0300513120184815,0.0753622285244151,0.011757273175542406,0.0036832412523020255,0.0,0.0,1,0.1984,0.6007,0.1826,1.77,7.46,20.5,719,795,0.5586,0.01,0.3127,1
B3783188,14,True,female,Student,3,3.623837484237074,0.1088977336415861,0.001736111111111111,0.0,0.02760219641342371,0.008547008547008546,1,0.3373,0.3782,0.0981,1.541,7.07,20.4,308,352,0.5135,0.1395,0.4415,1
B3784380,13,True,female,Student,1,3.8870056497175143,0.13559322033898305,0.0,0.0,0.0,0.0,0,0.2465,0.4323,0.3019,1.195,4.07,33.1,259,317,0.3453,0.1561,0.2261,1
B3784795,14,True,male,Student,3,4.0533498977081,0.06610533041255932,0.009861932938856016,0.0,0.00037037037037037035,0.0,1,0.3896,0.4399,0.1533,1.061,4.79,17.1,55,3273,0.1978,0.2607,0.1246,1
B3784844,14,True,female,Student,3,3.8374976928756,0.08391011443337025,0.0,0.001984126984126984,0.0018295019157088122,0.009689922480620155,1,0.2599,0.3202,0.1431,1.306,7.01,24.8,430,889,0.458,0.1302,0.4436,1
B3784920,23,False,male,indUnk,3,4.306315828512091,0.08557706571725264,0.006230529595015576,0.0,0.0,0.0,1,0.4214,0.2628,0.1992,1.214,4.19,28.0,312,1931,0.2408,0.3475,0.2221,0
B3785243,24,False,female,Technology,3,4.436532105193373,0.0540286140486391,0.006134969325153374,0.0,0.001828989483310471,0.002044989775051125,1,0.2788,0.2737,0.0597,1.88,5.07,26.7,768,333,0.6067,0.0718,0.1581,0
B3785260,40,False,male,Technology,1,4.267857142857143,0.08333333333333333,0.0,0.0,0.0,0.0,0,0.3651,0.3694,0.01,0.987,5.96,22.4,36,3814,0.177,0.3056,0.0319,0
B3785332,24,False,female,indUnk,3,4.242156871468612,0.03292194984502677,0.0,0.0,0.0014814814814814814,0.0,0,0.2744,0.1409,0.1279,0.809,5.4,21.3,493,3167,0.3553,0.415,0.2747,0
B3785456,16,True,female,indUnk,3,3.6228302030554844,0.08393436103073149,0.0017825311942959,0.0,0.017085299061873,0.02203033617301452,1,0.2405,0.5261,0.2161,1.143,10.7,21.7,49,445,0.4282,0.2814,0.1467,1
B3785770,16,True,male,Student,3,4.49602495543672,0.03363636363636364,0.0,0.0,0.0005232862375719519,0.0196078431372549,0,0.0868,0.1703,0.1051,1.605,10.45,5.1,418,282,0.5009,0.3909,0.3863,1
B3786048,16,True,female,Student,3,3.976698014629049,0.09658655520724486,0.0,0.0,0.021482862172517343,0.0,0,0.136,0.427,0.1084,1.088,4.45,37.9,300,987,0.4758,0.1365,0.3648,1
B3786069,35,False,male,Technology,3,4.407908599660336,0.05863887602285008,0.0,0.0,0.0,0.0,0,0.5432,0.2319,0.1522,1.351,5.22,16.1,357,2201,0.3181,0.3045,0.1197,0
B3786388,17,True,male,indUnk,3,3.7923230919664452,0.07367711389017549,0.0026246719160104987,0.0,0.001443001443001443,0.01,1,0.1663,0.3345,0.2395,1.35,9.06,14.5,127,1034,0.4656,0.01,0.4134,1
B3787443,15,True,male,Education,3,6.094108820974491,0.07112058753849798,0.0,0.0,0.06259090846014788,0.0,0,0.1978,0.424,0.1224,1.454,8.55,14.6,792,219,0.0998,0.01,0.3477,1
B3787616,24,False,male,Manufacturing,3,3.585227767616061,0.08458476152415499,0.0018726591760299626,0.0,0.004936580416032471,0.0,1,0.2251,0.1019,0.01,1.272,3.76,24.8,438,2994,0.3697,0.265,0.154,0
B3787631,27,False,male,indUnk,3,4.269187335093176,0.029337466312438217,0.0,0.0,0.0007407407407407407,0.0,0,0.39,0.4785,0.0429,0.83,3.49,15.6,360,650,0.1803,0.1024,0.1545,0
B3788199,37,False,male,Government,3,3.868317806083111,0.09408745507177207,0.0,0.0,0.0032605437807749944,0.0,0,0.3945,0.3808,0.0286,0.709,2.97,19.3,313,3302,0.5151,0.2403,0.195,0
B3788616,17,True,male,Student,3,3.958585682118177,0.05723187248344481,0.0041928721174004195,0.0,0.013333333333333334,0.039335906736326025,1,0.388,0.2917,0.1101,1.191,3.93,15.4,47,3418,0.3768,0.3319,0.403,1
B3788628,25,False,male,Construction,3,4.039279817595723,0.049097151243546404,0.002898550724637681,0.0,0.0,0.0,1,0.4823,0.2072,0.1188,0.349,1.57,33.7,106,633,0.1802,0.3091,0.0552,0
B3789000,15,True,female,indUnk,3,4.188011695906433,0.02494778613199666,0.0,0.0,0.008957302859741884,0.002976190476190476,0,0.2624,0.4833,0.2359,1.341,8.77,15.3,401,477,0.5852,0.1149,0.2783,1
B3791245,17,True,female,indUnk,3,3.661352293296423,0.1092905564049151,0.0,0.0,0.02120096834573675,0.014189077184971005,0,0.0356,0.3545,0.0976,1.641,9.01,13.7,404,664,0.2834,0.1521,0.2746,1
B3792972,14,True,male,Student,3,4.064399400293897,0.05263265022439334,0.004166666666666667,0.0,0.0026639483520217466,0.0,1,0.0653,0.5912,0.0923,0.78,8.74,18.2,270,654,0.5171,0.1151,0.4436,1
B3793213,15,True,female,Student,3,3.9727617446209806,0.05654976379213708,0.0018416206261510127,0.0,0.0009141441604736874,0.0,1,0.1918,0.3765,0.1086,1.221,4.37,43.6,263,1128,0.7054,0.2324,0.3236,1
B3793561,17,True,female,indUnk,3,4.139460180623974,0.09430418719211824,0.0,0.009523809523809523,0.0027218757367281766,0.0,1,0.1338,0.207,0.3363,0.428,7.27,21.7,701,221,0.3376,0.1716,0.3047,1
B3793635,23,False,female,indUnk,3,3.8870274600527455,0.08941620013963054,0.0,0.0,0.0025925925925925925,0.0,0,0.4012,0.3455,0.0964,1.135,8.01,19.0,153,449,0.2338,0.3781,0.1903,0
B3794654,24,False,female,Telecommunications,3,3.6938230272930848,0.06982166744266827,0.0,0.003144654088050314,0.0048624153896342365,0.0,1,0.2935,0.2367,0.0713,1.506,5.4,27.1,31,2190,0.3266,0.4602,0.087,0
B3794665,14,True,female,indUnk,3,3.892032308557732,0.08699403233301539,0.0018832391713747645,0.001893939393939394,0.0,0.0018832391713747645,1,0.268,0.2366,0.0696,1.564,5.92,10.0,546,25,0.501,0.1559,0.3435,1
B3795279,27,False,male,Education,3,3.8539218254859393,0.09129085164903715,0.0,0.0,0.000462962962962963,0.0,0,0.2717,0.2853,0.0103,1.041,5.29,2.0,96,3311,0.121,0.3746,0.01,0
B3796315,23,False,male,Student,3,3.9244314997197534,0.06944957716636795,0.0,0.0,0.0029375951293759517,0.005128205128205128,0,0.3329,0.4086,0.0864,0.378,6.9,20.2,105,1736,0.0427,0.2442,0.0712,0
B3796546,15,True,female,indUnk,3,4.145503975392718,0.07300439079517339,0.005847953216374269,0.0,0.005807050092764378,0.0,1,0.3192,0.3315,0.1065,0.863,3.69,15.0,232,2663,0.174,0.455,0.2026,1
B3797288,17,True,male,indUnk,3,3.5020041261420567,0.09779492538113228,0.0,0.0,0.0,0.0,0,0.1191,0.3648,0.1681,1.619,3.4,17.9,171,1356,0.5253,0.2775,0.6383,1
B3798244,16,True,female,indUnk,3,3.9760866579147067,0.09514791638050159,0.0,0.0,0.00037037037037037035,0.0,0,0.2354,0.6035,0.144,1.521,5.09,2.0,669,363,0.3354,0.1979,0.0542,1
B3800136,27,False,male,indUnk,3,3.802634184987126,0.08030939648586709,0.0,0.0,0.0019528619528619527,0.002976190476190476,0,0.3657,0.5456,0.0713,1.913,11.03,22.8,181,1056,0.5119,0.082,0.2145,0
B3800939,13,True,male,indUnk,3,4.141971989120237,0.03886058748140372,0.0021231422505307855,0.0,0.0,0.0,1,0.0608,0.3912,0.2529,1.049,8.96,26.0,591,24,0.6841,0.2159,0.1115,1
B3801580,33,False,male,indUnk,3,4.295460414100256,0.03291184971098266,0.0,0.0,0.0,0.0,0,0.3313,0.524,0.125,0.889,3.99,10.5,130,3774,0.01,0.2196,0.2533,0
B3801868,26,False,male,Biotech,3,4.089617417888445,0.08667416436108026,0.0,0.0,0.0006006006006006006,0.0,0,0.4007,0.4376,0.1464,1.036,6.4,26.5,330,1774,0.2523,0.4861,0.1256,0
B3803686,17,True,male,indUnk,3,4.161205803521273,0.05354133564447012,0.0,0.0,0.0044444444444444444,0.008062898229733417,0,0.0844,0.489,0.0603,1.391,10.52,6.2,279,1273,0.7139,0.1377,0.1687,1
B3803995,13,True,female,indUnk,3,3.9388069944750104,0.0297270955165692,0.0,0.0,0.005925925925925926,0.0,0,0.1429,0.4339,0.3166,1.465,10.02,39.8,156,976,0.564,0.1018,0.1021,1
B3805349,14,True,male,Student,3,3.9463550823407014,0.09630888024108497,0.001792114695340502,0.0,0.0007407407407407407,0.0,1,0.2388,0.2649,0.2066,1.212,5.62,35.3,101,381,0.5377,0.1221,0.3409,1
B3806303,23,False,female,indUnk,3,4.088571428571428,0.05380952380952381,0.0,0.0,0.007688896946608845,0.015476190476190477,0,0.3215,0.2113,0.1055,1.364,2.26,24.1,134,90,0.2593,0.4117,0.0778,0
B3806511,24,False,female,Accounting,2,4.462962962962963,0.0,0.0,0.0,0.0,0.0,0,0.2754,0.4885,0.01,0.917,5.39,25.7,376,4133,0.4146,0.4073,0.1928,0
B3806730,17,True,male,Student,3,4.0735284327166665,0.04408664940223309,0.0025445292620865138,0.0,0.0,0.0025445292620865138,1,0.1764,0.429,0.0689,0.671,4.39,32.3,363,1321,0.3792,0.1776,0.1567,1
B3806850,27,False,female,indUnk,3,4.150265375840751,0.08116140406202381,0.0,0.0,0.0,0.0,0,0.3932,0.36,0.0539,1.114,3.17,18.0,521,3055,0.2953,0.3896,0.2212,0
B3807650,17,True,male,Student,2,3.9608704137392663,0.08762685402029664,0.0,0.0,0.002777777777777778,0.0,0,0.01,0.3199,0.1418,1.319,7.66,15.9,378,846,0.5036,0.1393,0.1995,1
B3808253,23,False,female,indUnk,3,4.494900932400932,0.035742035742035744,0.0,0.0,0.008492569002123142,0.0,0,0.5063,0.291,0.1103,1.295,4.26,21.3,428,4380,0.142,0.2946,0.1292,0
B3808704,15,True,male,indUnk,3,3.7111605182257357,0.11316150636802812,0.0,0.0,0.0026290777532499386,0.0036231884057971015,0,0.2092,0.4686,0.0281,1.139,8.08,23.8,678,229,0.3755,0.0488,0.2642,1
B3808883,23,False,female,indUnk,3,4.462410389220433,0.04029200915812784,0.0,0.0,0.011516076516076517,0.0,0,0.2777,0.2717,0.1563,1.657,2.33,19.5,430,4187,0.4234,0.3152,0.2629,0
B3809030,24,False,female,Student,3,3.9613793276593605,0.07739700233486481,0.002347417840375587,0.0,0.008087870479174827,0.0,1,0.306,0.3242,0.1558,1.228,5.59,24.7,70,394,0.2013,0.533,0.3272,0
B3809162,24,False,female,indUnk,3,4.366933193150743,0.059574350177225094,0.004329004329004329,0.002109704641350211,0.0,0.0,1,0.3162,0.0626,0.2195,1.403,1.25,24.1,120,3952,0.2921,0.3391,0.01,0
B3809309,24,False,male,indUnk,3,4.1580525713510195,0.03809448901473441,0.0,0.0,0.0,0.0,0,0.4177,0.4368,0.1068,0.981,9.98,9.6,406,290,0.3541,0.5215,0.1848,0
B3809513,17,True,female,indUnk,3,4.179977743537066,0.1267548365005992,0.0,0.0,0.0,0.0,0,0.1911,0.5305,0.2117,1.278,10.09,4.2,174,523,0.1205,0.2487,0.2684,1
B3810061,27,False,male,Engineering,3,3.9138102035053515,0.11127576696490393,0.0024330900243309003,0.0,0.004961779355920501,0.0,1,0.4489,0.3251,0.2061,1.555,1.35,16.5,473,2334,0.3268,0.2323,0.1019,0
B3810098,27,False,male,indUnk,3,5.111023447354383,0.0,0.0,0.0,0.0020833333333333333,0.0,0,0.3263,0.3016,0.1261,1.453,2.26,2.6,224,1660,0.437,0.3143,0.2105,0
B3810203,13,True,female,indUnk,3,4.094382491682395,0.07845362609104171,0.0,0.0,0.006184631809430002,0.0,0,0.1879,0.2881,0.1641,1.545,11.11,4.4,115,388,0.3708,0.1857,0.3505,1
B3810369,24,False,female,Advertising,3,5.03125,0.020833333333333332,0.0,0.0,0.0,0.0,0,0.1508,0.4138,0.1719,1.219,3.22,24.9,389,3897,0.303,0.2913,0.0541,0
B3810494,13,True,female,Student,2,3.682821327683616,0.06232344632768362,0.0,0.0026041666666666665,0.0033333333333333335,0.0,1,0.0107,0.4909,0.0708,1.291,4.51,25.9,161,1357,0.5443,0.1149,0.3017,1
B3810584,39,False,female,indUnk,1,4.070588235294117,0.07647058823529412,0.0058823529411764705,0.0,0.0044444444444444444,0.0,1,0.124,0.2317,0.0622,1.463,5.65,18.0,205,3901,0.1651,0.3132,0.2131,0
B3810744,23,False,male,indUnk,3,4.172857218768266,0.03377110694183865,0.0,0.0,0.0016420361247947454,0.0,0,0.1683,0.2523,0.2308,0.738,6.28,28.5,457,2390,0.3854,0.4696,0.1707,0
B3811749,26,False,female,indUnk,3,3.7928605473977526,0.0870272598947735,0.0,0.0,0.0,0.027078864873783203,0,0.2022,0.177,0.1895,0.959,6.82,19.5,577,631,0.2961,0.3151,0.2223,0
B3812182,15,True,female,indUnk,3,3.5889872128859377,0.06732480148741267,0.008928571428571428,0.0,0.0,0.07453078842993259,1,0.2107,0.4834,0.1791,0.709,7.38,40.4,557,212,0.5334,0.0864,0.3391,1
B3813281,25,False,male,Telecommunications,2,4.1670599339311,0.10649677520843165,0.0,0.0,0.0018262035860511085,0.0,0,0.3103,0.5526,0.1189,0.886,0.5,9.7,46,779,0.3933,0.2019,0.0964,0
B3813657,15,True,female,indUnk,3,3.9589905037220245,0.07357772552849325,0.007576735976580998,0.0,0.006666666666666667,0.0019157088122605363,1,0.2782,0.6133,0.09,1.043,11.2,14.4,700,762,0.3591,0.1282,0.0419,1
B3813751,36,False,male,Law,3,3.979980312538452,0.0729912636889381,0.0,0.0,0.00037037037037037035,0.0,0,0.356,0.3666,0.1019,0.988,6.58,20.6,397,4101,0.0843,0.3425,0.0365,0
B3814138,14,True,female,Student,1,4.011428571428572,0.10285714285714286,0.0,0.0,0.0,0.0,0,0.1908,0.3658,0.2177,1.122,8.22,17.1,198,169,0.6279,0.2243,0.3527,1
B3815323,27,False,male,Transportation,3,4.086883468834688,0.041401471157568724,0.0,0.0040650406504065045,0.019963129178405273,0.007874564459930315,1,0.4201,0.4456,0.1167,1.137,5.36,18.6,46,3342,0.202,0.1638,0.1205,0
B3815903,25,False,female,indUnk,3,3.9426889278994337,0.09724824326437546,0.00196078431372549,0.0,0.0007407407407407407,0.0,1,0.3692,0.4126,0.1984,1.142,3.69,18.2,322,3621,0.673,0.2161,0.1935,0
B3816343,14,True,female,Student,3,3.7542111452176967,0.06358714741680792,0.0,0.0,0.005005183940509814,0.0,0,0.2743,0.4736,0.2342,1.327,4.53,15.7,702,68,0.5452,0.1632,0.2158,1
B3816655,25,False,female,indUnk,2,4.304661268022912,0.020244914082559747,0.0,0.0,0.0,0.0,0,0.3291,0.4884,0.1283,1.08,5.93,14.3,536,1015,0.3551,0.1443,0.1082,0
B3817964,16,True,female,indUnk,3,4.0565978208205165,0.054078747733593564,0.0,0.0019267822736030828,0.00037037037037037035,0.0,1,0.2196,0.4164,0.1725,1.31,5.82,27.8,398,737,0.3322,0.2379,0.0596,1
B3817973,15,True,male,indUnk,3,4.155956922213214,0.06552164049194649,0.0,0.0,0.0,0.0,0,0.4112,0.2996,0.0194,1.508,2.53,15.7,217,94,0.4463,0.1923,0.141,1
B3818445,15,True,female,Student,3,2.7746626958214393,0.07053821485060874,0.0,0.0,0.008888888888888889,0.008012820512820514,0,0.2985,0.3477,0.334,1.015,2.49,24.4,284,137,0.6465,0.2447,0.3773,1
B3818955,15,True,male,indUnk,3,4.25655684754522,0.035926541159099296,0.02015965300849022,0.0,0.0,0.0,1,0.2182,0.4237,0.3244,1.17,5.45,17.0,150,316,0.4172,0.2567,0.1562,1
B3819218,25,False,female,Communications-Media,3,3.9458844379350317,0.07192687188447505,0.001893939393939394,0.0,0.002592592592592593,0.0,1,0.3185,0.2445,0.2701,0.859,0.5,2.1,545,3832,0.4034,0.5457,0.01,0
B3819418,24,False,female,indUnk,3,3.937218337218337,0.09648129648129648,0.0018315018315018317,0.00202020202020202,0.0022222222222222222,0.0,1,0.4028,0.3036,0.2737,1.093,5.31,17.7,95,4063,0.453,0.1409,0.01,0
B3819476,16,True,male,LawEnforcement-Security,3,3.9578748395930163,0.04668307460345176,0.0,0.0020703933747412005,0.0011627906976744186,0.0,1,0.0434,0.5773,0.2613,1.357,7.2,10.1,675,1025,0.5005,0.1862,0.3477,1
B3819880,16,True,male,Student,3,4.086170212765958,0.10780141843971631,0.0,0.0,0.002485570138074894,0.0,0,0.2607,0.464,0.0751,1.409,10.89,33.2,694,471,0.4474,0.0592,0.3267,1
B3820930,23,False,female,indUnk,3,4.084102349902824,0.08072956431334015,0.0,0.0,0.004175269079649491,0.0,0,0.2153,0.5256,0.0243,1.267,8.77,12.3,193,511,0.5737,0.1355,0.453,0
B3821200,14,True,female,Law,3,5.349206349206349,0.0,0.0,0.0,0.008888888888888889,0.0,0,0.2938,0.4219,0.0807,1.055,5.94,23.8,535,716,0.1687,0.0556,0.1331,1
B3821941,26,False,male,Technology,3,3.991917126574641,0.04563231261055126,0.0,0.0,0.009725946081835206,0.0,0,0.203,0.3355,0.2185,1.646,5.95,28.4,496,689,0.5488,0.128,0.4311,0
B3822298,14,True,male,indUnk,3,3.9919228040300836,0.014119483468142471,0.004115226337448559,0.0,0.010344530577088716,0.0020576131687242796,1,0.3561,0.2344,0.1293,1.1,3.59,14.4,149,852,0.0405,0.2672,0.0829,1
