blogger_id,age,is_teen,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,source
B4290297,13,True,0.085,0.2785,0.2113,1.249,1.52,16.7,699,988,0.47,0.2088,0.1685,synthetic_calibrated_demo
B4291730,16,True,0.2803,0.4578,0.1668,1.144,8.13,20.0,741,356,0.3089,0.3828,0.1659,synthetic_calibrated_demo
B4291825,14,True,0.0782,0.4129,0.1092,1.228,5.76,27.4,197,987,0.3814,0.2259,0.3314,synthetic_calibrated_demo
B4292523,25,False,0.4317,0.158,0.1434,1.646,1.52,12.1,79,2715,0.4528,0.2685,0.1142,synthetic_calibrated_demo
B4292597,27,False,0.2306,0.328,0.1698,1.077,5.8,21.7,369,3257,0.5171,0.2871,0.1202,synthetic_calibrated_demo
B4293459,17,True,0.192,0.4395,0.2856,1.266,8.1,26.3,784,460,0.7498,0.1276,0.463,synthetic_calibrated_demo
B4293521,43,False,0.2379,0.2816,0.01,0.803,5.07,25.3,420,4206,0.3802,0.0965,0.0725,synthetic_calibrated_demo
B4294442,13,True,0.2434,0.37,0.0173,1.43,6.68,19.0,190,533,0.3718,0.094,0.2757,synthetic_calibrated_demo
B4294931,24,False,0.4386,0.4112,0.0984,0.538,3.39,15.3,142,2363,0.4798,0.5193,0.2053,synthetic_calibrated_demo
B4294956,23,False,0.1968,0.1033,0.0695,0.997,1.41,10.2,207,3841,0.3022,0.1776,0.2409,synthetic_calibrated_demo
B4295253,27,False,0.3301,0.2775,0.2925,0.501,3.49,3.7,281,4457,0.0306,0.354,0.0304,synthetic_calibrated_demo
B4295361,23,False,0.4394,0.3816,0.0222,1.195,4.06,15.8,442,3882,0.2455,0.2293,0.2787,synthetic_calibrated_demo
B4295475,23,False,0.2615,0.3944,0.1,0.921,4.29,23.8,295,3341,0.422,0.1595,0.2042,synthetic_calibrated_demo
B4295876,39,False,0.4214,0.1756,0.1017,1.141,4.0,22.7,64,1331,0.2388,0.4313,0.2006,synthetic_calibrated_demo
B4295951,16,True,0.01,0.3823,0.1603,0.847,4.35,25.4,185,414,0.4543,0.0159,0.2544,synthetic_calibrated_demo
B4296608,16,True,0.2347,0.434,0.1347,1.612,8.88,2.0,88,3312,0.2888,0.3459,0.22,synthetic_calibrated_demo
B4300342,33,False,0.5757,0.1978,0.2067,0.821,3.84,15.5,297,1457,0.1047,0.3894,0.01,synthetic_calibrated_demo
B4300596,13,True,0.01,0.2817,0.1086,0.907,5.28,39.3,231,1094,0.5839,0.0692,0.1212,synthetic_calibrated_demo
B4301905,14,True,0.01,0.4746,0.1315,1.133,8.41,7.6,537,349,0.6988,0.3453,0.3621,synthetic_calibrated_demo
B4302118,23,False,0.489,0.3216,0.1706,0.775,5.83,11.6,222,2948,0.4062,0.2163,0.0585,synthetic_calibrated_demo
B4302300,26,False,0.4873,0.3651,0.1282,0.9,3.91,20.6,308,210,0.3831,0.1821,0.3236,synthetic_calibrated_demo
B4303511,24,False,0.2305,0.2053,0.1852,1.122,3.45,12.6,552,2073,0.3343,0.4664,0.2045,synthetic_calibrated_demo
B4305271,17,True,0.2189,0.4666,0.2941,1.895,6.18,15.8,406,80,0.4729,0.2572,0.3298,synthetic_calibrated_demo
B4306736,26,False,0.4203,0.1952,0.0183,0.725,6.71,14.0,452,2452,0.1754,0.3255,0.1257,synthetic_calibrated_demo
B4307017,14,True,0.1754,0.4142,0.1224,1.448,5.61,22.8,394,1322,0.6012,0.1332,0.1736,synthetic_calibrated_demo
B4307214,17,True,0.268,0.306,0.01,1.222,4.23,2.0,394,3814,0.2779,0.0673,0.2373,synthetic_calibrated_demo
B4307329,16,True,0.1674,0.3875,0.1879,1.325,8.74,25.4,487,1131,0.6549,0.2348,0.2905,synthetic_calibrated_demo
B4307608,17,True,0.1275,0.3688,0.0938,1.002,7.07,36.0,683,1029,0.5821,0.2524,0.2823,synthetic_calibrated_demo
B4308578,41,False,0.3748,0.3622,0.01,1.006,0.5,16.3,280,2917,0.5687,0.4572,0.2339,synthetic_calibrated_demo
B4309186,15,True,0.0729,0.398,0.0357,0.91,7.6,25.5,627,180,0.3117,0.163,0.2713,synthetic_calibrated_demo
B4309662,14,True,0.2782,0.3264,0.1245,0.949,4.82,6.2,190,172,0.4438,0.1805,0.2662,synthetic_calibrated_demo
B4311398,16,True,0.0972,0.4051,0.01,1.254,8.49,29.8,365,721,0.5118,0.0953,0.2442,synthetic_calibrated_demo
B4311801,14,True,0.2089,0.5002,0.0313,1.638,6.56,16.0,345,779,0.4566,0.01,0.3885,synthetic_calibrated_demo
B4311856,15,True,0.3526,0.3834,0.2442,1.465,3.4,2.0,316,1222,0.2612,0.2825,0.3367,synthetic_calibrated_demo
B4312256,16,True,0.0666,0.4548,0.0768,0.977,6.53,30.3,262,1322,0.8449,0.01,0.3988,synthetic_calibrated_demo
B4312812,14,True,0.0873,0.1193,0.2918,1.646,6.64,13.8,312,1315,0.5017,0.0836,0.0766,synthetic_calibrated_demo
B4312824,17,True,0.2129,0.4717,0.1713,1.526,8.96,39.0,588,484,0.6899,0.01,0.3957,synthetic_calibrated_demo
B4313096,13,True,0.2879,0.2578,0.083,1.387,4.38,2.0,453,4320,0.4364,0.2852,0.0791,synthetic_calibrated_demo
B4313391,24,False,0.1973,0.4481,0.2302,1.595,5.06,7.1,301,494,0.741,0.1665,0.3517,synthetic_calibrated_demo
B4313749,25,False,0.2482,0.1038,0.2034,1.09,4.81,2.0,449,1471,0.444,0.2561,0.2301,synthetic_calibrated_demo
B4313854,27,False,0.5396,0.2609,0.0735,0.801,3.33,26.5,58,589,0.4316,0.3462,0.2064,synthetic_calibrated_demo
B4313985,17,True,0.1294,0.4706,0.1592,1.442,7.63,31.0,346,446,0.7092,0.0736,0.3087,synthetic_calibrated_demo
B4314201,17,True,0.1963,0.4311,0.3534,1.629,6.25,23.1,119,155,0.6327,0.0289,0.3564,synthetic_calibrated_demo
B4314420,17,True,0.01,0.2359,0.2524,0.491,8.26,33.8,253,669,0.4814,0.1795,0.3051,synthetic_calibrated_demo
B4314606,14,True,0.1918,0.4357,0.2935,1.758,9.26,8.1,573,223,0.6233,0.2335,0.3419,synthetic_calibrated_demo
B4315343,15,True,0.2452,0.6294,0.0679,1.878,8.76,22.1,732,299,0.5514,0.1657,0.3209,synthetic_calibrated_demo
B4315843,17,True,0.3828,0.3056,0.1924,1.69,7.46,10.5,365,947,0.4231,0.158,0.1607,synthetic_calibrated_demo
B4316235,24,False,0.2675,0.3434,0.0811,1.589,4.97,12.5,95,915,0.3225,0.3995,0.0695,synthetic_calibrated_demo
B4316701,13,True,0.3512,0.3539,0.2757,1.794,8.47,31.8,448,957,0.8125,0.1179,0.3472,synthetic_calibrated_demo
B4317094,16,True,0.1789,0.3946,0.266,1.061,3.75,18.1,261,1133,0.6547,0.1945,0.3894,synthetic_calibrated_demo
B4317846,36,False,0.2805,0.4191,0.0864,1.057,2.49,37.6,191,3252,0.3369,0.4004,0.1538,synthetic_calibrated_demo
B4318458,25,False,0.3562,0.3347,0.01,0.704,4.5,32.1,34,1802,0.3686,0.3263,0.3628,synthetic_calibrated_demo
B4319987,15,True,0.3134,0.2252,0.1523,0.353,4.9,12.2,61,2575,0.1386,0.2362,0.1035,synthetic_calibrated_demo
B4320230,14,True,0.0733,0.3306,0.1292,1.364,5.45,9.5,640,493,0.2437,0.2423,0.4357,synthetic_calibrated_demo
B4320440,16,True,0.0891,0.34,0.1036,1.386,7.67,24.0,679,91,0.7363,0.1298,0.2595,synthetic_calibrated_demo
B4322781,26,False,0.4863,0.2229,0.1964,1.47,9.23,27.7,594,841,0.5583,0.2613,0.4048,synthetic_calibrated_demo
B4323836,41,False,0.3661,0.3205,0.01,1.007,6.38,6.2,42,4311,0.4818,0.4412,0.0941,synthetic_calibrated_demo
B4324629,23,False,0.303,0.4428,0.0437,0.901,4.87,29.2,488,411,0.2205,0.3511,0.2172,synthetic_calibrated_demo
B4325089,24,False,0.383,0.4372,0.0412,0.815,3.81,14.3,54,1168,0.3646,0.1682,0.0481,synthetic_calibrated_demo
B4325275,17,True,0.2577,0.3003,0.2292,1.426,6.19,11.7,787,1248,0.6358,0.0922,0.2186,synthetic_calibrated_demo
B4325551,17,True,0.1193,0.478,0.01,1.296,9.49,24.4,49,754,0.4051,0.1371,0.1318,synthetic_calibrated_demo
B4329299,16,True,0.3986,0.2965,0.0957,1.309,1.51,23.0,32,4081,0.2799,0.5107,0.0238,synthetic_calibrated_demo
B4330137,26,False,0.1908,0.2476,0.1385,1.318,3.87,24.4,189,3348,0.3803,0.3431,0.0965,synthetic_calibrated_demo
B4330333,17,True,0.2267,0.3428,0.2593,1.865,8.4,37.4,359,1371,0.3246,0.2047,0.2042,synthetic_calibrated_demo
B4330562,15,True,0.1656,0.1097,0.1398,0.822,0.51,5.8,292,1235,0.4291,0.2265,0.2084,synthetic_calibrated_demo
B4330772,13,True,0.3699,0.1692,0.0608,1.066,6.82,21.1,390,3114,0.4487,0.2851,0.0962,synthetic_calibrated_demo
B4333855,14,True,0.0473,0.5907,0.1352,1.689,6.17,16.1,365,1104,0.6046,0.1148,0.4376,synthetic_calibrated_demo
B4334761,13,True,0.2927,0.1243,0.1491,1.401,5.62,23.6,110,1190,0.426,0.2193,0.3499,synthetic_calibrated_demo
B4334954,27,False,0.236,0.5494,0.01,0.792,3.51,24.6,218,1189,0.5034,0.2401,0.1452,synthetic_calibrated_demo
B4336871,17,True,0.103,0.4559,0.0275,1.988,6.99,28.1,143,1274,0.5168,0.1509,0.2902,synthetic_calibrated_demo
B4337133,13,True,0.1818,0.1647,0.0944,1.885,6.42,18.7,427,1183,0.4291,0.0353,0.3315,synthetic_calibrated_demo
B4337650,17,True,0.0886,0.4162,0.1434,1.314,7.96,33.3,397,1335,0.9088,0.01,0.3077,synthetic_calibrated_demo
B446931,17,True,0.2245,0.4762,0.192,1.097,7.59,21.3,696,941,0.5748,0.1538,0.406,synthetic_calibrated_demo
B461468,33,False,0.1492,0.3866,0.1266,1.091,6.12,2.0,316,3695,0.4245,0.5107,0.1478,synthetic_calibrated_demo
B461975,25,False,0.3821,0.0881,0.2106,1.22,3.2,22.8,58,3610,0.2783,0.2164,0.1221,synthetic_calibrated_demo
B462378,47,False,0.2915,0.347,0.0719,0.56,2.84,2.0,217,356,0.0928,0.4269,0.0344,synthetic_calibrated_demo
B470861,27,False,0.2666,0.2747,0.2425,1.174,5.94,35.1,461,3529,0.4807,0.3373,0.1917,synthetic_calibrated_demo
B479019,24,False,0.4354,0.4448,0.1019,1.211,5.68,16.1,488,1272,0.1121,0.2617,0.1406,synthetic_calibrated_demo
B480848,24,False,0.4014,0.4782,0.1009,0.708,3.75,28.8,174,4068,0.2547,0.2795,0.1149,synthetic_calibrated_demo
B491348,17,True,0.2493,0.4146,0.0661,1.207,7.79,27.9,718,1372,0.4501,0.0737,0.3859,synthetic_calibrated_demo
B495541,17,True,0.4942,0.2887,0.1979,1.421,0.98,21.7,444,196,0.1441,0.2416,0.2158,synthetic_calibrated_demo
B522409,23,False,0.5815,0.01,0.2587,1.338,0.5,10.9,574,2787,0.3704,0.2111,0.156,synthetic_calibrated_demo
B559410,38,False,0.2298,0.1432,0.038,0.783,3.39,3.2,540,3291,0.1801,0.3841,0.0769,synthetic_calibrated_demo
B567598,16,True,0.0898,0.3297,0.0314,1.703,6.25,43.9,401,618,0.7053,0.1108,0.1669,synthetic_calibrated_demo
B574985,43,False,0.393,0.1762,0.1104,1.064,7.42,20.5,484,2332,0.4171,0.2757,0.1665,synthetic_calibrated_demo
B578626,34,False,0.3883,0.3935,0.0487,1.041,3.5,30.6,328,3354,0.3534,0.3963,0.0313,synthetic_calibrated_demo
B581839,16,True,0.207,0.5225,0.2512,1.388,5.79,25.2,695,740,0.5766,0.2319,0.3362,synthetic_calibrated_demo
B585884,17,True,0.1786,0.4559,0.2359,1.343,7.28,27.7,226,621,0.4878,0.0515,0.3265,synthetic_calibrated_demo
B587659,24,False,0.5396,0.144,0.074,0.941,2.09,6.5,301,2997,0.4192,0.2129,0.2768,synthetic_calibrated_demo
B594590,43,False,0.2663,0.2883,0.1614,1.487,6.2,17.4,176,1240,0.4742,0.5061,0.2074,synthetic_calibrated_demo
B601845,34,False,0.4652,0.3346,0.1599,0.757,1.12,13.9,466,1177,0.0679,0.207,0.2655,synthetic_calibrated_demo
B613975,16,True,0.1458,0.4177,0.1817,1.41,10.38,29.8,130,1091,0.5062,0.1789,0.2548,synthetic_calibrated_demo
B621265,25,False,0.342,0.3046,0.304,1.348,4.33,13.6,340,3738,0.5919,0.3756,0.01,synthetic_calibrated_demo
B639335,26,False,0.3752,0.3499,0.0952,0.794,5.4,4.7,405,2077,0.4342,0.3397,0.2625,synthetic_calibrated_demo
B652293,33,False,0.2356,0.3095,0.1953,1.03,1.63,14.9,78,3402,0.3361,0.2261,0.1955,synthetic_calibrated_demo
B66895,25,False,0.389,0.2523,0.1056,0.741,8.58,20.1,346,2979,0.2101,0.2874,0.01,synthetic_calibrated_demo
B669656,23,False,0.2716,0.4483,0.2615,1.707,6.01,45.5,689,920,0.5155,0.0643,0.2552,synthetic_calibrated_demo
B671748,27,False,0.4472,0.2028,0.2753,0.692,8.75,15.9,120,3335,0.5093,0.2899,0.1092,synthetic_calibrated_demo
B674966,23,False,0.249,0.473,0.0391,1.618,5.56,12.8,730,405,0.4759,0.2235,0.1056,synthetic_calibrated_demo
B683144,35,False,0.2817,0.43,0.1199,0.687,3.04,7.5,46,143,0.3073,0.3537,0.01,synthetic_calibrated_demo
B692449,24,False,0.2231,0.4507,0.2386,0.705,2.49,19.2,575,2703,0.3876,0.5012,0.0626,synthetic_calibrated_demo
B698314,17,True,0.1213,0.3714,0.2872,1.008,6.02,31.8,749,1313,0.5613,0.01,0.3031,synthetic_calibrated_demo
B698952,34,False,0.3148,0.4985,0.1502,0.615,2.93,12.1,320,2913,0.2963,0.2592,0.4036,synthetic_calibrated_demo
B705850,27,False,0.3462,0.468,0.1661,1.127,4.65,13.0,208,3050,0.2592,0.2032,0.187,synthetic_calibrated_demo
B705868,25,False,0.1774,0.273,0.3214,0.979,6.12,6.6,86,2517,0.2936,0.4841,0.0338,synthetic_calibrated_demo
B713224,16,True,0.283,0.274,0.084,0.949,4.7,26.3,109,997,0.5601,0.1116,0.2125,synthetic_calibrated_demo
B718937,26,False,0.2134,0.4339,0.01,1.438,5.27,4.4,461,2149,0.2633,0.3841,0.1346,synthetic_calibrated_demo
B729033,25,False,0.5065,0.3496,0.0959,0.784,2.44,7.9,39,3234,0.309,0.3886,0.2265,synthetic_calibrated_demo
B730532,17,True,0.2533,0.3293,0.1391,1.197,10.16,2.0,74,331,0.3911,0.1289,0.3296,synthetic_calibrated_demo
B731614,26,False,0.4211,0.2879,0.1088,0.876,7.19,31.0,505,3295,0.01,0.0103,0.1493,synthetic_calibrated_demo
B745236,24,False,0.4159,0.1933,0.01,1.07,5.43,7.3,38,839,0.0747,0.01,0.0712,synthetic_calibrated_demo
B751202,33,False,0.4139,0.1874,0.1727,1.273,6.43,10.4,94,3770,0.6023,0.2971,0.1459,synthetic_calibrated_demo
B751522,17,True,0.0214,0.2235,0.01,1.076,8.42,20.8,775,666,0.6427,0.292,0.5528,synthetic_calibrated_demo
B754701,26,False,0.2896,0.3482,0.0715,0.767,0.5,11.6,272,2705,0.5175,0.3928,0.1056,synthetic_calibrated_demo
B7596,26,False,0.5345,0.3182,0.0692,1.398,4.74,18.6,562,3352,0.01,0.3231,0.081,synthetic_calibrated_demo
B76211,27,False,0.4021,0.3178,0.1551,1.015,4.4,17.6,578,3344,0.4978,0.2691,0.1137,synthetic_calibrated_demo
B769066,40,False,0.4067,0.4023,0.1151,0.704,6.38,2.0,442,559,0.4177,0.3332,0.1839,synthetic_calibrated_demo
B769189,17,True,0.2619,0.2142,0.2046,1.15,3.93,13.1,120,4302,0.2098,0.4983,0.1261,synthetic_calibrated_demo
B775493,23,False,0.2015,0.2448,0.0161,1.159,1.58,26.1,507,4334,0.3034,0.0813,0.0769,synthetic_calibrated_demo
B786829,16,True,0.1416,0.4783,0.2001,1.293,6.66,28.6,122,238,0.5997,0.2714,0.283,synthetic_calibrated_demo
B799700,26,False,0.3692,0.3452,0.0507,1.251,8.35,19.6,481,2388,0.0863,0.5261,0.1035,synthetic_calibrated_demo
B799760,26,False,0.1108,0.3982,0.1641,1.692,8.22,26.7,424,356,0.3021,0.1779,0.3066,synthetic_calibrated_demo
B814486,26,False,0.468,0.3349,0.1809,0.891,2.69,15.3,179,1230,0.1172,0.3376,0.2474,synthetic_calibrated_demo
B815748,16,True,0.1365,0.4897,0.1532,1.267,4.07,24.2,772,264,0.4436,0.1981,0.274,synthetic_calibrated_demo
B817097,26,False,0.42,0.3175,0.0532,0.891,5.12,7.4,373,1891,0.1888,0.3486,0.2028,synthetic_calibrated_demo
B823125,43,False,0.3629,0.4493,0.1011,1.058,4.59,19.0,112,474,0.5887,0.3398,0.2008,synthetic_calibrated_demo
B841857,17,True,0.2132,0.4606,0.1844,1.252,7.1,14.4,622,611,0.4539,0.0361,0.3354,synthetic_calibrated_demo
B849453,39,False,0.3038,0.4169,0.1027,1.138,7.98,24.0,275,630,0.4506,0.1825,0.2515,synthetic_calibrated_demo
B853818,39,False,0.3491,0.2354,0.077,1.061,5.33,16.1,46,1094,0.2721,0.1333,0.0231,synthetic_calibrated_demo
B870741,17,True,0.1963,0.5978,0.0883,1.498,0.5,16.6,457,1295,0.47,0.2295,0.012,synthetic_calibrated_demo
B870843,17,True,0.1911,0.2951,0.0351,2.161,3.78,9.8,383,948,0.3505,0.3013,0.6081,synthetic_calibrated_demo
B873288,23,False,0.01,0.2705,0.1875,1.542,3.24,18.6,338,319,0.4693,0.0679,0.2037,synthetic_calibrated_demo
B880351,16,True,0.3749,0.2845,0.053,1.221,3.75,14.4,585,2185,0.4564,0.2443,0.2286,synthetic_calibrated_demo
B880688,25,False,0.4377,0.4157,0.127,1.091,4.28,26.6,307,2799,0.4366,0.0944,0.09,synthetic_calibrated_demo
B886442,27,False,0.0636,0.367,0.2426,1.903,6.1,16.0,347,204,0.2617,0.2512,0.1323,synthetic_calibrated_demo
B887681,26,False,0.1636,0.5056,0.2539,1.979,4.15,5.6,650,857,0.2299,0.032,0.1208,synthetic_calibrated_demo
B888601,24,False,0.2502,0.4992,0.1662,1.102,4.84,14.7,86,1148,0.2934,0.2979,0.01,synthetic_calibrated_demo
B889780,23,False,0.3041,0.2366,0.0873,0.708,4.25,17.8,26,249,0.2034,0.2635,0.121,synthetic_calibrated_demo
B892173,14,True,0.01,0.5955,0.246,1.851,6.7,16.2,678,268,0.7026,0.2845,0.1696,synthetic_calibrated_demo
B902155,17,True,0.3195,0.3469,0.0747,1.091,4.35,2.0,102,986,0.2569,0.1283,0.0847,synthetic_calibrated_demo
B902615,25,False,0.0264,0.1479,0.1558,1.571,6.31,30.6,209,1312,0.4646,0.0571,0.3637,synthetic_calibrated_demo
B904488,26,False,0.2873,0.4156,0.2121,0.953,5.15,27.2,229,124,0.1911,0.2884,0.0827,synthetic_calibrated_demo
B906582,25,False,0.2208,0.229,0.1157,0.596,2.83,23.2,120,209,0.01,0.2096,0.2647,synthetic_calibrated_demo
B907388,24,False,0.3773,0.3325,0.0661,0.932,4.5,7.9,255,4093,0.1191,0.182,0.2114,synthetic_calibrated_demo
B907450,25,False,0.1614,0.4887,0.105,0.737,3.48,19.7,400,379,0.3338,0.0717,0.3751,synthetic_calibrated_demo
B917508,23,False,0.3496,0.3598,0.1911,1.342,5.42,13.0,288,4110,0.0899,0.2737,0.1425,synthetic_calibrated_demo
B925742,16,True,0.3976,0.3106,0.2509,1.381,5.69,20.6,514,1167,0.6602,0.129,0.034,synthetic_calibrated_demo
B926889,24,False,0.2489,0.2324,0.233,0.52,6.08,19.7,123,2298,0.2573,0.3384,0.1104,synthetic_calibrated_demo
B944569,14,True,0.207,0.3779,0.1127,0.816,2.59,27.4,621,296,0.6826,0.0486,0.3461,synthetic_calibrated_demo
B946506,25,False,0.2023,0.3722,0.211,1.354,3.6,27.8,206,46,0.1017,0.1048,0.0768,synthetic_calibrated_demo
B946952,25,False,0.3678,0.2458,0.1057,1.063,7.01,2.0,133,4342,0.2337,0.1865,0.1138,synthetic_calibrated_demo
B947299,24,False,0.0725,0.4158,0.1397,0.605,4.96,22.0,401,2234,0.3599,0.199,0.1988,synthetic_calibrated_demo
B956192,33,False,0.275,0.4413,0.0919,1.368,5.03,5.9,511,620,0.3266,0.1098,0.1507,synthetic_calibrated_demo
B963380,24,False,0.3236,0.3555,0.0755,1.615,2.82,31.7,132,2819,0.2101,0.4044,0.1911,synthetic_calibrated_demo
B977947,17,True,0.4003,0.4973,0.0799,1.61,2.61,20.1,126,877,0.4847,0.1139,0.359,synthetic_calibrated_demo
B978748,14,True,0.3986,0.3204,0.0943,1.335,6.94,9.3,95,577,0.3063,0.1432,0.0351,synthetic_calibrated_demo
B980769,25,False,0.3138,0.506,0.1094,0.883,4.31,12.5,489,3478,0.4581,0.2358,0.2264,synthetic_calibrated_demo
B980975,16,True,0.2717,0.222,0.0861,1.341,5.81,22.3,781,617,0.8656,0.0985,0.3503,synthetic_calibrated_demo
B987614,16,True,0.1858,0.5013,0.1664,1.659,2.3,32.2,203,546,0.5519,0.0642,0.2537,synthetic_calibrated_demo
B988941,17,True,0.0616,0.5274,0.0645,1.162,6.98,24.9,608,1289,0.3391,0.2381,0.2897,synthetic_calibrated_demo
B994616,17,True,0.2005,0.6018,0.1465,1.677,4.27,28.0,308,559,0.4951,0.0471,0.2358,synthetic_calibrated_demo
B998966,27,False,0.3676,0.3313,0.2629,1.206,4.77,14.8,73,646,0.3741,0.1898,0.0936,synthetic_calibrated_demo
B999503,25,False,0.3479,0.3543,0.1169,0.3,2.85,22.7,531,1594,0.4398,0.3894,0.1261,synthetic_calibrated_demo
S06500,35,False,0.4131,0.2053,0.2127,1.295,5.1,7.7,463,3388,0.2969,0.554,0.1231,synthetic_calibrated_demo
S02944,16,True,0.3567,0.5824,0.0412,0.557,5.47,27.6,768,869,0.2186,0.3031,0.0791,synthetic_calibrated_demo
S02024,14,True,0.1899,0.4633,0.2231,1.983,2.82,20.3,463,477,0.5699,0.2037,0.1344,synthetic_calibrated_demo
S00263,13,True,0.1961,0.4575,0.0826,1.222,4.91,20.3,626,853,0.5675,0.0769,0.4159,synthetic_calibrated_demo
S04350,26,False,0.2712,0.2808,0.1689,0.69,3.26,13.5,136,776,0.1981,0.2237,0.1015,synthetic_calibrated_demo
S03424,17,True,0.113,0.5238,0.1465,1.11,9.53,15.8,160,369,0.458,0.0635,0.3125,synthetic_calibrated_demo
S06748,38,False,0.162,0.2552,0.01,1.159,5.63,10.9,266,3217,0.2724,0.3908,0.0311,synthetic_calibrated_demo
S06215,44,False,0.1564,0.2597,0.0377,1.296,4.0,25.1,254,1291,0.1846,0.2845,0.2424,synthetic_calibrated_demo
S06362,39,False,0.395,0.3833,0.201,1.19,6.75,10.1,64,892,0.1525,0.3715,0.2937,synthetic_calibrated_demo
S05589,42,False,0.4199,0.3782,0.1193,1.405,4.34,30.7,94,1191,0.4131,0.2731,0.0539,synthetic_calibrated_demo
S00132,14,True,0.01,0.6052,0.1373,1.241,10.62,3.3,317,1197,0.6227,0.2007,0.4776,synthetic_calibrated_demo
S06406,42,False,0.412,0.3848,0.0149,1.307,2.2,24.9,448,3259,0.5549,0.4692,0.1298,synthetic_calibrated_demo
S04279,27,False,0.0593,0.5189,0.0676,0.735,9.64,9.9,567,718,0.4957,0.1,0.3507,synthetic_calibrated_demo
S02398,17,True,0.215,0.3624,0.1667,0.679,4.12,29.6,305,780,0.819,0.2035,0.4191,synthetic_calibrated_demo
S05712,45,False,0.2448,0.3709,0.01,1.188,4.91,20.9,423,1401,0.5927,0.2449,0.0821,synthetic_calibrated_demo
S03254,13,True,0.1347,0.1769,0.1229,0.892,6.96,11.4,661,930,0.4921,0.2678,0.314,synthetic_calibrated_demo
S06026,47,False,0.1107,0.5043,0.154,1.424,7.89,23.6,272,155,0.7344,0.1175,0.2172,synthetic_calibrated_demo
S02264,17,True,0.3824,0.2681,0.0409,1.835,5.8,23.2,446,1243,0.4105,0.0702,0.2707,synthetic_calibrated_demo
S01941,17,True,0.1607,0.452,0.3687,2.025,6.48,16.8,661,578,0.31,0.1512,0.1612,synthetic_calibrated_demo
S00763,13,True,0.0889,0.1119,0.0558,1.564,7.0,14.4,650,1241,0.4613,0.01,0.2392,synthetic_calibrated_demo
S03176,13,True,0.323,0.3476,0.1368,1.392,12.9,33.0,609,553,0.8453,0.3305,0.2028,synthetic_calibrated_demo
S03045,17,True,0.1405,0.3845,0.2242,1.054,4.7,31.7,531,1215,0.4239,0.0799,0.5742,synthetic_calibrated_demo
S03064,14,True,0.218,0.2064,0.1951,0.7,5.69,31.8,567,399,0.4869,0.2634,0.295,synthetic_calibrated_demo
S00101,16,True,0.339,0.3301,0.1655,0.901,3.68,22.0,360,2009,0.2193,0.3307,0.1113,synthetic_calibrated_demo
S06237,42,False,0.3659,0.3318,0.0415,1.176,1.63,21.5,58,2529,0.4654,0.0597,0.1407,synthetic_calibrated_demo
S01371,13,True,0.01,0.611,0.2309,1.112,7.14,38.0,361,905,0.658,0.1259,0.2445,synthetic_calibrated_demo
S00625,13,True,0.1328,0.3162,0.1367,1.687,7.21,29.5,362,57,0.4261,0.0247,0.2095,synthetic_calibrated_demo
S03916,24,False,0.4271,0.376,0.1776,1.013,5.48,21.7,494,505,0.0787,0.3291,0.2153,synthetic_calibrated_demo
S01075,17,True,0.2964,0.2851,0.01,1.784,5.22,18.3,611,849,0.3075,0.1045,0.2464,synthetic_calibrated_demo
S03256,15,True,0.1085,0.3813,0.1578,1.033,9.16,16.0,508,806,0.6054,0.267,0.3656,synthetic_calibrated_demo
S02316,13,True,0.1264,0.5936,0.2642,1.449,2.23,29.2,79,958,0.4539,0.1395,0.5114,synthetic_calibrated_demo
S00561,14,True,0.3522,0.4692,0.0946,1.514,9.16,6.7,636,1104,0.7279,0.01,0.2464,synthetic_calibrated_demo
S05444,43,False,0.2102,0.2807,0.0567,0.711,6.64,7.7,81,4079,0.2558,0.4311,0.2084,synthetic_calibrated_demo
S05103,24,False,0.3129,0.2355,0.0798,1.26,2.75,24.4,241,728,0.3087,0.0859,0.0547,synthetic_calibrated_demo
S03007,15,True,0.1439,0.4231,0.2248,1.697,2.63,6.1,378,1371,0.4917,0.0474,0.3499,synthetic_calibrated_demo
S01115,17,True,0.2176,0.4282,0.1629,1.399,1.74,18.8,653,660,0.6881,0.1049,0.199,synthetic_calibrated_demo
S03908,25,False,0.2313,0.4207,0.1153,1.328,4.62,6.8,270,3658,0.2283,0.2018,0.2678,synthetic_calibrated_demo
S02153,14,True,0.3713,0.2461,0.2596,1.77,9.1,32.4,375,987,0.4432,0.3196,0.4156,synthetic_calibrated_demo
S06223,46,False,0.4445,0.122,0.2472,0.983,2.22,13.3,287,1445,0.1895,0.3672,0.2437,synthetic_calibrated_demo
S05291,33,False,0.358,0.424,0.01,1.312,0.5,11.2,334,2219,0.5207,0.2422,0.1479,synthetic_calibrated_demo
S03509,25,False,0.357,0.4641,0.1593,1.288,3.85,13.7,163,2730,0.6001,0.2261,0.0285,synthetic_calibrated_demo
S01287,15,True,0.5629,0.2524,0.1395,1.241,4.21,19.5,512,2747,0.5845,0.3043,0.1395,synthetic_calibrated_demo
S00245,14,True,0.1869,0.4006,0.2153,1.449,6.1,18.1,96,1193,0.7391,0.1965,0.2691,synthetic_calibrated_demo
